,berry,blackberry,cherry,citrus,other,raspberry
24177,0,0,0,0,1,0
122110,1,0,0,0,0,0
103670,0,0,0,0,1,0
22473,0,0,0,0,1,0
114922,0,0,0,0,1,0
54960,1,0,0,0,0,0
54779,0,0,0,0,1,0
53855,0,0,0,0,1,0
7319,0,0,1,0,0,0
71666,0,0,0,0,1,0
59585,0,1,0,0,0,0
26830,0,0,1,0,0,0
126400,1,0,0,0,0,0
85168,0,0,1,0,0,0
22858,0,0,0,1,0,0
53347,0,0,0,0,1,0
8672,0,0,0,0,1,0
90842,1,0,0,0,0,0
18576,0,0,1,0,0,0
121607,0,0,0,0,0,1
100321,1,0,0,0,0,0
52541,0,0,0,0,0,1
14317,0,0,1,0,0,0
33589,0,0,1,0,0,0
121217,0,0,1,0,0,0
73385,0,0,0,0,1,0
11832,0,0,0,0,0,1
45560,0,0,1,0,0,0
66813,0,0,0,0,1,0
89231,0,0,0,0,1,0
105572,0,0,0,0,1,0
19297,0,0,0,0,1,0
27826,0,0,0,0,0,1
3349,0,0,0,0,1,0
86,0,0,0,0,1,0
87083,0,0,1,0,0,0
87444,0,1,0,0,0,0
58159,1,0,0,0,0,0
72627,0,0,0,0,1,0
78875,0,0,1,0,0,0
127361,1,0,0,0,0,0
93971,0,0,0,0,1,0
87429,0,0,0,0,0,1
33210,0,0,0,0,0,1
79060,0,0,0,0,1,0
129862,0,0,1,0,0,0
80168,0,0,0,1,0,0
12080,0,0,0,1,0,0
75557,0,0,0,1,0,0
24651,0,0,0,1,0,0
31841,0,0,1,0,0,0
104431,1,0,0,0,0,0
126383,0,0,1,0,0,0
71256,1,0,0,0,0,0
17680,0,0,0,0,1,0
21337,0,0,1,0,0,0
121851,0,0,0,0,1,0
61511,0,0,0,1,0,0
113925,0,0,0,0,1,0
9979,1,0,0,0,0,0
88494,0,0,1,0,0,0
125983,0,0,0,0,1,0
25119,0,0,1,0,0,0
100279,0,0,0,0,1,0
57627,0,0,0,0,0,1
124666,1,0,0,0,0,0
42116,0,0,0,0,1,0
8347,0,0,0,0,1,0
114060,0,0,0,0,1,0
14724,0,0,1,0,0,0
742,0,0,0,0,1,0
111049,0,0,0,0,1,0
100006,0,0,0,0,1,0
55608,0,0,0,1,0,0
72664,0,0,0,0,0,1
37884,0,0,0,0,1,0
30658,0,0,0,0,1,0
72557,0,0,1,0,0,0
45476,0,1,0,0,0,0
9914,0,0,0,1,0,0
98483,0,1,0,0,0,0
17001,0,0,1,0,0,0
69411,0,0,0,0,1,0
97744,0,0,0,0,1,0
90848,0,0,0,1,0,0
25770,1,0,0,0,0,0
12383,0,0,1,0,0,0
18337,0,0,0,0,1,0
119965,0,0,0,0,1,0
126645,0,0,0,0,1,0
112031,0,0,0,0,1,0
93446,0,0,0,0,1,0
69744,0,0,0,0,1,0
84980,0,0,0,0,1,0
77141,0,0,1,0,0,0
7979,0,0,1,0,0,0
125063,0,0,0,0,1,0
55481,0,0,0,0,1,0
125237,0,0,1,0,0,0
102696,1,0,0,0,0,0
32169,0,0,0,0,1,0
34953,0,0,0,0,1,0
78491,0,0,0,0,1,0
88455,0,0,0,0,1,0
62357,0,0,0,0,1,0
106439,0,0,0,0,1,0
34145,0,1,0,0,0,0
15394,0,0,1,0,0,0
89956,0,0,0,0,1,0
31495,1,0,0,0,0,0
128546,0,0,0,0,0,1
70452,0,0,0,0,1,0
19376,0,0,1,0,0,0
47432,0,0,0,0,1,0
44609,0,0,1,0,0,0
31789,0,0,0,0,1,0
17877,0,0,1,0,0,0
17663,0,0,0,0,1,0
127083,1,0,0,0,0,0
62587,0,0,1,0,0,0
103899,0,0,0,0,1,0
12256,0,0,0,1,0,0
30349,0,0,0,0,1,0
15974,0,0,1,0,0,0
127647,0,0,0,0,1,0
113222,0,0,1,0,0,0
112168,1,0,0,0,0,0
72963,0,0,0,0,1,0
105182,0,0,0,0,1,0
53661,0,0,0,0,1,0
54301,0,0,0,1,0,0
19203,1,0,0,0,0,0
74507,1,0,0,0,0,0
96781,0,0,0,0,1,0
44255,0,0,0,0,0,1
98313,0,0,0,0,1,0
123080,1,0,0,0,0,0
20475,1,0,0,0,0,0
41894,0,0,0,0,1,0
72772,0,0,0,0,1,0
100523,0,0,0,0,1,0
18092,0,0,0,0,1,0
43213,0,0,0,0,1,0
13134,0,0,1,0,0,0
110605,0,0,0,1,0,0
14146,0,0,0,0,1,0
72508,0,0,0,1,0,0
127972,0,1,0,0,0,0
90788,0,0,1,0,0,0
70712,0,0,0,0,1,0
119829,0,0,0,0,1,0
44165,0,0,0,0,1,0
35615,0,0,0,0,1,0
27070,1,0,0,0,0,0
89133,0,0,0,1,0,0
81023,0,0,0,0,1,0
15355,0,0,0,0,1,0
111796,0,0,0,0,1,0
3511,0,0,1,0,0,0
59621,0,0,1,0,0,0
100439,1,0,0,0,0,0
27520,0,1,0,0,0,0
18118,1,0,0,0,0,0
78357,0,0,0,0,1,0
32253,0,0,0,1,0,0
13822,1,0,0,0,0,0
119479,0,0,1,0,0,0
32178,1,0,0,0,0,0
23126,0,0,0,0,1,0
32690,0,0,0,0,1,0
54618,0,1,0,0,0,0
76988,1,0,0,0,0,0
112521,1,0,0,0,0,0
115659,0,0,0,0,1,0
106135,0,0,0,0,1,0
52277,0,0,0,0,0,1
106353,0,0,0,0,1,0
112852,0,0,0,0,1,0
38686,0,0,0,0,1,0
77071,0,0,0,0,1,0
60347,0,0,0,1,0,0
62972,0,0,1,0,0,0
43494,0,0,0,0,1,0
126881,0,0,0,0,1,0
75853,0,0,0,0,1,0
48529,0,0,1,0,0,0
80740,0,0,0,0,1,0
126491,0,0,0,0,1,0
71763,0,1,0,0,0,0
19354,0,0,1,0,0,0
117129,0,0,0,0,1,0
129296,1,0,0,0,0,0
34809,0,0,0,0,1,0
77494,0,0,0,0,0,1
118029,0,0,1,0,0,0
13190,0,0,0,0,1,0
92245,0,0,0,0,1,0
76753,0,0,0,0,1,0
41547,0,0,0,0,1,0
66709,0,0,0,0,1,0
88288,1,0,0,0,0,0
66827,0,0,0,0,0,1
84091,0,0,0,0,1,0
89028,1,0,0,0,0,0
114686,0,0,0,1,0,0
4689,0,0,1,0,0,0
100933,0,0,0,0,1,0
42221,0,0,0,1,0,0
75873,0,0,0,0,1,0
96953,0,0,0,1,0,0
4506,0,0,0,0,1,0
29293,0,0,1,0,0,0
127564,0,0,0,0,1,0
8405,0,1,0,0,0,0
9996,0,0,1,0,0,0
69234,0,0,0,1,0,0
23278,0,0,1,0,0,0
34138,0,0,0,0,1,0
87662,0,0,0,0,1,0
66290,1,0,0,0,0,0
77036,0,1,0,0,0,0
116732,0,0,0,0,1,0
126005,0,1,0,0,0,0
34242,0,1,0,0,0,0
93124,0,0,0,1,0,0
122570,0,0,0,1,0,0
90904,0,0,0,0,1,0
20949,0,0,0,0,1,0
16617,0,0,0,0,1,0
107269,0,0,0,0,1,0
12717,0,0,0,0,0,1
101403,0,0,1,0,0,0
8379,0,0,0,0,1,0
90066,1,0,0,0,0,0
39138,1,0,0,0,0,0
45030,0,0,0,0,1,0
63464,0,0,0,0,1,0
41571,1,0,0,0,0,0
9558,0,0,0,0,1,0
116179,1,0,0,0,0,0
33561,0,0,0,0,1,0
69714,0,0,0,1,0,0
61532,0,0,0,1,0,0
71087,0,0,0,0,0,1
101396,0,0,0,0,1,0
76322,0,1,0,0,0,0
104112,0,0,0,0,1,0
78100,0,0,0,0,1,0
96283,0,0,1,0,0,0
33778,0,1,0,0,0,0
50656,0,0,0,0,1,0
12800,0,0,1,0,0,0
122755,0,1,0,0,0,0
121357,0,0,1,0,0,0
128879,0,0,0,0,1,0
112033,0,1,0,0,0,0
67218,0,0,0,1,0,0
59640,1,0,0,0,0,0
48125,0,0,0,0,1,0
28644,0,0,0,0,1,0
69124,1,0,0,0,0,0
76080,0,0,1,0,0,0
93996,0,0,0,0,0,1
127919,0,0,0,0,1,0
67858,0,0,0,0,1,0
127175,0,0,0,0,1,0
105130,0,0,0,0,1,0
30760,1,0,0,0,0,0
78026,0,0,1,0,0,0
49312,0,0,1,0,0,0
11313,0,0,0,1,0,0
32849,0,0,0,0,1,0
24396,0,0,0,0,1,0
44244,0,1,0,0,0,0
119286,0,0,0,0,1,0
75087,0,0,1,0,0,0
128251,0,0,0,0,1,0
34983,0,1,0,0,0,0
29880,0,0,0,0,1,0
94621,0,0,0,0,1,0
105327,0,0,1,0,0,0
73129,0,0,1,0,0,0
94158,0,0,1,0,0,0
120093,0,0,0,1,0,0
79966,0,0,1,0,0,0
81801,0,0,0,1,0,0
121657,0,0,0,0,1,0
82788,0,0,0,0,1,0
84207,0,0,1,0,0,0
110360,1,0,0,0,0,0
6695,0,0,0,0,1,0
92989,0,0,0,0,1,0
42934,0,0,0,0,1,0
120137,1,0,0,0,0,0
55962,0,0,0,0,1,0
15808,0,0,1,0,0,0
27123,0,0,0,0,1,0
6117,1,0,0,0,0,0
6316,0,0,0,1,0,0
71638,0,0,0,0,1,0
68492,0,0,0,0,1,0
94237,0,1,0,0,0,0
53518,0,0,0,0,1,0
129701,0,0,0,0,1,0
100168,1,0,0,0,0,0
47215,0,0,0,0,0,1
4157,0,0,0,0,1,0
53547,0,0,1,0,0,0
72645,0,0,0,0,1,0
74054,1,0,0,0,0,0
110852,0,0,0,1,0,0
63679,1,0,0,0,0,0
105875,1,0,0,0,0,0
72510,0,0,1,0,0,0
57386,0,0,0,0,1,0
72040,0,0,0,1,0,0
114677,0,0,0,0,1,0
75040,0,0,0,0,1,0
48300,0,0,0,1,0,0
64228,0,0,0,1,0,0
128928,1,0,0,0,0,0
3581,0,0,0,1,0,0
90431,1,0,0,0,0,0
68499,0,0,1,0,0,0
70894,1,0,0,0,0,0
95171,0,0,0,0,1,0
50410,0,0,0,0,1,0
70607,0,0,0,0,1,0
96668,0,0,0,0,1,0
94446,0,0,1,0,0,0
7890,0,0,0,0,1,0
114429,0,0,0,0,1,0
111664,0,0,0,0,1,0
62691,0,0,0,1,0,0
23632,0,0,0,0,1,0
54667,0,0,0,0,1,0
121247,0,0,0,1,0,0
1647,0,0,0,0,1,0
75342,0,0,0,0,1,0
76677,0,0,0,0,1,0
47399,0,0,0,0,1,0
128000,0,0,1,0,0,0
12176,0,0,0,0,1,0
52144,0,0,0,1,0,0
32033,0,1,0,0,0,0
79185,0,0,0,0,1,0
100700,1,0,0,0,0,0
69958,0,0,0,0,1,0
39004,0,0,0,0,1,0
101685,0,0,1,0,0,0
8396,0,0,0,1,0,0
106257,0,0,0,0,1,0
72066,0,0,0,0,1,0
45947,0,1,0,0,0,0
9444,0,1,0,0,0,0
86307,0,0,0,0,1,0
29599,0,0,0,0,1,0
74571,0,0,0,0,1,0
118879,1,0,0,0,0,0
88695,0,0,1,0,0,0
43580,1,0,0,0,0,0
9035,0,0,0,0,1,0
55531,0,0,0,0,1,0
103877,0,1,0,0,0,0
14827,0,0,0,0,1,0
122992,0,0,1,0,0,0
47407,0,1,0,0,0,0
124697,0,0,0,0,0,1
5960,0,0,0,0,1,0
124943,0,0,0,0,1,0
95584,0,0,0,0,1,0
29334,0,1,0,0,0,0
18347,1,0,0,0,0,0
72685,0,0,0,0,1,0
83466,0,1,0,0,0,0
49908,0,0,0,0,1,0
13145,0,0,0,0,1,0
31755,0,0,0,0,1,0
24027,0,0,0,0,1,0
67095,0,0,0,0,1,0
86585,1,0,0,0,0,0
70591,0,1,0,0,0,0
52319,1,0,0,0,0,0
59408,0,0,1,0,0,0
19574,0,0,0,0,0,1
92830,0,0,0,0,1,0
98241,0,0,0,0,1,0
32129,0,0,1,0,0,0
9489,0,0,0,0,1,0
25434,0,0,0,0,1,0
17537,0,0,0,0,1,0
107405,0,0,1,0,0,0
1718,0,0,0,0,1,0
85075,0,0,1,0,0,0
65752,0,0,0,0,1,0
87035,0,0,1,0,0,0
104712,1,0,0,0,0,0
128312,0,0,0,0,1,0
113303,0,0,1,0,0,0
47026,1,0,0,0,0,0
82363,0,0,0,0,1,0
52834,0,0,0,0,1,0
63614,0,0,1,0,0,0
91166,1,0,0,0,0,0
92500,0,0,0,1,0,0
89724,0,0,0,0,1,0
91831,0,0,0,0,1,0
88836,0,0,0,1,0,0
24926,0,0,1,0,0,0
39692,0,0,0,0,1,0
57096,0,0,1,0,0,0
26839,0,0,1,0,0,0
108252,0,0,1,0,0,0
50976,1,0,0,0,0,0
116108,1,0,0,0,0,0
58180,0,1,0,0,0,0
14000,0,0,0,0,1,0
22048,0,0,0,0,1,0
63522,0,0,1,0,0,0
62523,0,0,0,0,1,0
22550,0,0,0,0,1,0
125593,0,0,1,0,0,0
33364,0,0,0,1,0,0
13274,0,0,0,0,1,0
21656,0,0,0,0,1,0
129605,0,0,0,0,1,0
105839,0,0,0,0,1,0
86754,0,0,0,1,0,0
98143,0,0,0,1,0,0
59782,0,0,0,0,0,1
30282,0,1,0,0,0,0
82469,0,1,0,0,0,0
29244,0,0,0,0,1,0
49814,0,0,0,0,1,0
86983,0,0,0,0,1,0
8264,0,0,0,0,1,0
42660,1,0,0,0,0,0
8091,0,0,1,0,0,0
120755,0,0,1,0,0,0
71357,0,0,0,0,1,0
53914,0,0,0,1,0,0
91799,0,0,0,0,1,0
74377,0,0,0,0,1,0
93689,1,0,0,0,0,0
118687,1,0,0,0,0,0
2409,0,0,0,0,1,0
53402,0,0,1,0,0,0
126646,0,0,0,0,0,1
55307,0,0,0,1,0,0
37152,0,0,0,0,1,0
103379,0,0,0,0,0,1
31570,0,0,0,0,1,0
3633,0,1,0,0,0,0
52000,0,0,1,0,0,0
573,0,0,0,0,1,0
79231,0,0,1,0,0,0
10005,0,0,0,0,1,0
44243,0,0,1,0,0,0
25189,0,0,0,0,1,0
42336,0,0,0,0,1,0
80690,0,0,1,0,0,0
113341,0,0,0,0,1,0
21899,0,0,1,0,0,0
13551,0,0,0,0,1,0
1635,0,0,1,0,0,0
66591,0,0,1,0,0,0
70659,1,0,0,0,0,0
44095,0,0,0,0,1,0
37330,1,0,0,0,0,0
75716,0,0,0,1,0,0
98280,0,0,0,0,1,0
100729,0,0,0,0,1,0
15470,0,0,0,0,1,0
68441,0,0,1,0,0,0
106213,0,0,0,0,1,0
22934,0,1,0,0,0,0
24852,0,0,0,1,0,0
118238,0,0,1,0,0,0
14818,0,0,0,1,0,0
79016,0,0,1,0,0,0
37521,0,0,0,1,0,0
90786,0,0,1,0,0,0
29068,0,0,1,0,0,0
115180,0,1,0,0,0,0
116983,0,0,1,0,0,0
23852,0,0,0,1,0,0
83328,0,0,1,0,0,0
120560,0,0,1,0,0,0
103710,1,0,0,0,0,0
73217,0,0,1,0,0,0
126741,0,0,0,0,1,0
11192,0,0,1,0,0,0
14957,0,0,0,0,1,0
19825,0,0,0,0,1,0
87628,0,0,1,0,0,0
12915,1,0,0,0,0,0
98056,1,0,0,0,0,0
56642,0,0,1,0,0,0
89676,1,0,0,0,0,0
43057,0,0,0,0,1,0
121002,0,0,0,1,0,0
80712,0,0,0,0,1,0
52888,0,0,0,0,1,0
71242,0,0,0,0,1,0
17848,0,0,0,0,1,0
104677,0,0,0,1,0,0
89513,0,0,1,0,0,0
37720,0,0,0,0,1,0
35130,0,0,0,1,0,0
262,0,0,0,0,1,0
125842,0,0,0,0,1,0
116721,0,0,0,1,0,0
32215,0,0,1,0,0,0
85607,0,0,0,1,0,0
12246,1,0,0,0,0,0
124552,0,0,0,1,0,0
60298,0,0,0,0,0,1
95979,0,0,0,0,1,0
62640,0,0,1,0,0,0
47116,0,0,0,0,1,0
8832,0,0,0,0,0,1
54910,0,0,0,0,1,0
104149,1,0,0,0,0,0
18421,0,0,0,0,1,0
128640,0,0,0,0,1,0
81612,0,0,0,0,1,0
59770,0,0,0,0,1,0
63577,1,0,0,0,0,0
19339,0,0,0,0,1,0
52844,0,0,0,0,1,0
72019,0,1,0,0,0,0
65688,1,0,0,0,0,0
52312,0,0,1,0,0,0
20088,1,0,0,0,0,0
21062,0,0,1,0,0,0
20900,0,1,0,0,0,0
35798,1,0,0,0,0,0
126663,0,0,1,0,0,0
76140,0,0,0,0,1,0
122837,1,0,0,0,0,0
89273,0,0,1,0,0,0
96413,0,0,1,0,0,0
60122,0,0,1,0,0,0
91090,0,0,1,0,0,0
66049,0,0,0,0,0,1
43985,0,0,0,0,1,0
37502,1,0,0,0,0,0
64408,0,0,0,1,0,0
52325,0,1,0,0,0,0
119333,1,0,0,0,0,0
10107,1,0,0,0,0,0
94955,1,0,0,0,0,0
43859,0,0,0,0,1,0
127544,0,0,1,0,0,0
117459,0,0,0,0,1,0
62585,0,0,0,0,1,0
28146,0,0,0,0,1,0
42649,0,0,1,0,0,0
30200,1,0,0,0,0,0
96708,1,0,0,0,0,0
46510,0,0,0,0,1,0
72479,0,0,0,1,0,0
57953,0,0,0,0,0,1
9434,0,0,0,0,1,0
22338,0,0,0,0,1,0
51655,0,1,0,0,0,0
3643,0,0,0,0,1,0
1956,0,0,0,1,0,0
108213,0,0,0,0,1,0
6288,0,0,1,0,0,0
19007,0,0,0,0,1,0
108907,0,0,1,0,0,0
11791,0,0,0,0,1,0
80858,0,0,0,0,1,0
71659,0,0,1,0,0,0
73943,0,0,0,1,0,0
82556,0,0,0,0,1,0
115315,1,0,0,0,0,0
78602,0,0,0,1,0,0
72067,0,0,0,0,1,0
92088,0,0,0,0,1,0
32269,0,0,0,0,1,0
30629,0,0,0,0,1,0
97073,0,0,0,0,1,0
75890,0,0,0,0,1,0
92773,0,0,1,0,0,0
62690,1,0,0,0,0,0
61504,0,0,0,0,1,0
105913,0,0,0,0,1,0
96831,0,0,0,0,1,0
81116,0,0,0,0,1,0
2633,0,0,0,0,1,0
103722,0,0,0,1,0,0
126906,0,0,1,0,0,0
20787,0,0,1,0,0,0
98427,0,1,0,0,0,0
119958,0,0,0,0,1,0
42556,0,0,0,0,1,0
12250,0,0,0,1,0,0
47330,0,0,0,0,1,0
108444,0,0,0,0,1,0
73403,0,0,0,0,1,0
6933,0,0,0,0,1,0
72962,1,0,0,0,0,0
54464,0,0,1,0,0,0
65589,0,0,0,1,0,0
34059,0,0,0,1,0,0
113541,0,0,0,0,0,1
11601,1,0,0,0,0,0
36100,0,0,0,0,1,0
96954,0,0,0,0,1,0
19966,0,0,0,0,1,0
36596,0,0,0,0,0,1
38246,0,0,0,0,1,0
115976,0,0,0,0,1,0
70495,0,0,0,0,1,0
89943,0,0,0,0,1,0
39366,0,0,0,1,0,0
35803,0,0,1,0,0,0
36255,0,0,0,1,0,0
113263,1,0,0,0,0,0
102451,1,0,0,0,0,0
24505,0,0,0,0,1,0
37686,0,1,0,0,0,0
16443,0,0,0,0,1,0
96163,0,0,0,0,1,0
102165,1,0,0,0,0,0
36666,0,0,0,1,0,0
56065,0,0,0,0,0,1
67597,0,0,0,0,1,0
67503,0,0,1,0,0,0
64032,1,0,0,0,0,0
33740,0,0,0,0,1,0
10436,0,1,0,0,0,0
7580,0,0,0,0,1,0
42274,1,0,0,0,0,0
117884,0,1,0,0,0,0
74966,0,0,1,0,0,0
40722,0,0,0,0,1,0
89746,1,0,0,0,0,0
85270,0,0,0,0,1,0
101429,0,0,0,0,1,0
125927,0,0,0,0,0,1
81893,0,1,0,0,0,0
103357,0,0,0,1,0,0
103894,1,0,0,0,0,0
41320,0,0,0,0,1,0
119155,0,0,0,0,1,0
129705,0,0,0,0,0,1
66756,0,0,0,1,0,0
50170,0,0,0,0,1,0
126495,0,0,0,0,1,0
2194,0,0,1,0,0,0
93712,0,0,0,0,1,0
20332,0,0,0,0,0,1
128651,0,0,0,0,1,0
106821,0,0,0,0,1,0
14222,0,0,1,0,0,0
123409,0,0,0,0,1,0
56545,1,0,0,0,0,0
77744,0,0,0,0,1,0
73161,0,0,0,0,1,0
24167,0,0,0,1,0,0
85169,0,0,0,1,0,0
81877,0,0,0,0,1,0
43941,0,0,0,0,1,0
36930,0,0,1,0,0,0
53701,0,0,0,0,1,0
60396,0,0,0,0,1,0
47332,0,0,1,0,0,0
10779,0,0,0,0,1,0
97009,0,0,0,0,1,0
61232,0,0,1,0,0,0
119122,0,0,0,1,0,0
63384,0,0,0,0,1,0
86183,0,1,0,0,0,0
21774,0,0,0,0,0,1
104572,0,0,0,0,1,0
18355,0,0,1,0,0,0
38479,1,0,0,0,0,0
213,1,0,0,0,0,0
67625,0,0,1,0,0,0
62731,0,0,1,0,0,0
27349,0,0,0,1,0,0
11856,0,0,0,0,1,0
69808,0,0,0,0,1,0
1036,0,0,0,1,0,0
96864,1,0,0,0,0,0
30019,0,0,1,0,0,0
94053,0,0,1,0,0,0
37978,0,0,0,0,1,0
43772,0,0,0,1,0,0
78386,0,0,1,0,0,0
56205,0,0,1,0,0,0
40015,0,0,0,0,1,0
98372,0,0,0,1,0,0
65189,0,0,0,0,1,0
67748,0,0,0,1,0,0
120761,0,1,0,0,0,0
53995,0,0,1,0,0,0
36875,0,0,0,0,1,0
46885,1,0,0,0,0,0
64500,0,0,0,0,1,0
1447,0,0,0,0,1,0
95902,0,0,0,0,1,0
88024,0,0,0,0,1,0
128986,0,0,1,0,0,0
118283,0,0,0,0,1,0
118612,0,0,0,0,1,0
128288,0,0,1,0,0,0
5476,0,0,0,0,1,0
86895,0,0,0,0,1,0
34736,0,0,1,0,0,0
74429,0,0,0,1,0,0
82550,0,0,0,1,0,0
11060,0,0,1,0,0,0
54904,0,0,1,0,0,0
54414,0,0,0,0,1,0
33467,0,1,0,0,0,0
57827,0,0,1,0,0,0
25023,0,0,1,0,0,0
42159,0,0,0,0,1,0
56934,0,0,1,0,0,0
33093,0,0,0,0,1,0
62274,0,0,0,0,1,0
22160,0,0,0,0,1,0
55726,0,0,0,0,1,0
22605,0,0,0,0,0,1
8740,0,0,1,0,0,0
74778,0,0,0,0,1,0
127340,0,0,0,0,1,0
31612,0,0,0,1,0,0
5145,0,0,0,0,1,0
124762,0,0,0,0,1,0
31287,0,0,0,0,0,1
29618,0,0,1,0,0,0
63129,0,0,0,0,1,0
7503,0,0,0,0,1,0
24573,0,0,1,0,0,0
117860,1,0,0,0,0,0
22751,0,0,0,0,1,0
20483,0,0,0,0,1,0
101075,0,0,0,0,1,0
123081,0,1,0,0,0,0
21286,0,0,0,0,1,0
13973,0,0,0,0,1,0
123118,0,0,0,0,1,0
124600,0,0,1,0,0,0
97,0,0,0,0,1,0
87356,0,0,1,0,0,0
97149,1,0,0,0,0,0
92053,0,0,0,0,1,0
73283,0,0,0,0,1,0
91491,0,0,0,1,0,0
122071,0,0,0,0,1,0
102514,1,0,0,0,0,0
51162,0,0,0,0,1,0
55431,0,0,0,0,1,0
88601,0,0,0,0,1,0
38283,1,0,0,0,0,0
118504,0,0,0,0,1,0
16774,0,0,1,0,0,0
35789,1,0,0,0,0,0
614,0,0,0,1,0,0
93358,0,0,0,1,0,0
50793,0,0,0,0,1,0
58525,0,0,0,0,0,1
58725,1,0,0,0,0,0
121194,0,0,0,1,0,0
84034,0,0,0,0,1,0
17981,0,0,0,0,1,0
58713,0,0,0,0,1,0
103205,0,0,0,0,1,0
60114,0,0,0,0,1,0
8443,0,0,0,0,0,1
127317,0,0,0,0,1,0
76141,0,0,0,1,0,0
6985,0,0,0,0,1,0
86197,0,0,0,0,1,0
52110,1,0,0,0,0,0
24072,0,0,0,0,1,0
128419,0,0,0,0,1,0
35703,0,0,0,0,1,0
56970,0,0,0,0,1,0
45496,0,0,0,0,1,0
61432,0,0,0,0,1,0
15832,1,0,0,0,0,0
960,0,0,0,0,1,0
1874,0,0,0,0,1,0
71943,1,0,0,0,0,0
79058,0,0,1,0,0,0
38898,1,0,0,0,0,0
81659,0,0,0,0,1,0
128088,0,0,0,1,0,0
91117,0,0,0,0,1,0
97080,1,0,0,0,0,0
87400,1,0,0,0,0,0
74213,0,1,0,0,0,0
100705,0,0,0,0,1,0
12078,0,0,0,0,1,0
93367,1,0,0,0,0,0
112736,1,0,0,0,0,0
62967,0,0,0,0,1,0
93754,0,1,0,0,0,0
102823,1,0,0,0,0,0
125437,0,1,0,0,0,0
111293,1,0,0,0,0,0
67701,0,0,0,0,1,0
65964,0,1,0,0,0,0
53736,0,1,0,0,0,0
27059,0,0,0,0,1,0
39010,0,0,0,0,1,0
69689,0,0,0,0,1,0
84305,0,0,0,0,1,0
94141,1,0,0,0,0,0
68341,0,0,0,0,0,1
35213,1,0,0,0,0,0
7331,0,0,1,0,0,0
97329,0,0,0,0,1,0
101262,0,0,0,0,1,0
112890,0,0,0,0,1,0
21349,0,0,0,1,0,0
40393,0,0,0,0,1,0
25097,0,0,0,0,0,1
25330,0,0,1,0,0,0
56219,1,0,0,0,0,0
74845,0,1,0,0,0,0
24773,0,0,0,0,1,0
42537,0,0,1,0,0,0
120963,0,0,0,0,1,0
64942,0,0,0,0,1,0
34431,0,0,0,0,1,0
8641,1,0,0,0,0,0
127533,0,0,0,1,0,0
37601,0,0,0,0,1,0
18542,0,0,1,0,0,0
13948,0,0,0,0,1,0
27638,0,0,1,0,0,0
71198,0,0,0,0,1,0
126749,0,0,0,1,0,0
66997,0,0,0,0,0,1
18183,1,0,0,0,0,0
11141,0,0,0,0,1,0
83708,0,0,0,0,1,0
6165,0,0,0,0,1,0
62383,0,0,0,1,0,0
60578,0,0,0,0,1,0
126655,0,0,1,0,0,0
107915,0,0,1,0,0,0
7798,0,0,0,0,1,0
6730,0,0,0,0,1,0
122594,0,0,0,1,0,0
91909,0,0,0,0,1,0
14169,0,0,0,1,0,0
25662,0,0,0,0,0,1
108669,0,0,0,0,0,1
104166,0,0,0,0,1,0
73672,0,0,0,0,1,0
56534,0,0,1,0,0,0
116982,0,0,0,0,1,0
26504,0,1,0,0,0,0
125306,1,0,0,0,0,0
44030,0,0,0,0,1,0
40532,1,0,0,0,0,0
120244,0,0,0,0,0,1
7932,0,0,1,0,0,0
92054,0,0,1,0,0,0
100226,0,0,1,0,0,0
7646,0,0,1,0,0,0
15906,0,0,0,1,0,0
129537,0,0,0,0,1,0
76104,0,0,0,0,0,1
113966,0,0,0,0,0,1
119876,0,0,0,0,1,0
48357,0,0,0,0,1,0
116989,0,0,0,0,0,1
25716,0,0,0,0,1,0
115969,0,0,0,0,1,0
4415,0,0,0,0,1,0
68543,0,0,0,0,0,1
100352,0,0,0,0,1,0
128950,0,0,0,0,0,1
95569,0,0,0,0,1,0
41327,0,0,0,1,0,0
1728,0,0,0,0,0,1
90092,1,0,0,0,0,0
107655,0,0,0,1,0,0
113662,0,1,0,0,0,0
117795,0,0,0,0,1,0
51788,0,0,0,0,1,0
19663,0,0,1,0,0,0
47508,0,0,0,0,1,0
66849,0,0,0,0,1,0
30542,0,0,0,0,1,0
37801,0,0,0,1,0,0
25891,0,0,0,0,1,0
121320,0,1,0,0,0,0
74336,0,0,0,0,1,0
68594,1,0,0,0,0,0
74380,0,1,0,0,0,0
15643,0,1,0,0,0,0
45518,0,0,0,0,1,0
50835,0,1,0,0,0,0
7217,1,0,0,0,0,0
76304,0,0,0,0,1,0
48065,0,0,0,0,1,0
123903,0,0,0,0,1,0
76804,1,0,0,0,0,0
31513,0,0,0,0,1,0
62452,0,0,0,0,1,0
59898,0,0,1,0,0,0
30554,0,0,0,0,1,0
68987,0,0,1,0,0,0
98650,0,0,0,0,1,0
114445,0,0,1,0,0,0
91075,0,0,0,0,1,0
73312,1,0,0,0,0,0
61881,0,0,0,0,1,0
4660,0,0,0,0,1,0
77483,0,0,0,0,0,1
33789,0,0,0,0,1,0
67308,1,0,0,0,0,0
106999,0,0,0,0,1,0
24891,0,0,0,0,1,0
94974,0,0,0,0,1,0
111711,0,0,1,0,0,0
33171,0,0,1,0,0,0
9057,0,0,1,0,0,0
34965,0,0,0,0,1,0
37824,0,1,0,0,0,0
93142,0,0,0,0,1,0
53316,0,0,0,0,1,0
